FormattedDate,Season,Tour,Time,Opponent,HoAw,Stadium,Attendance,Coach,Referee,MatchID,fullname,LastName,FirstName,Start,Pos,Line,C,PlayerID
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,Matteo Guendouzi,Guendouzi,Matteo,1,CM,Midfielder,0,30
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,Reiss Nelson,Nelson,Reiss,0,RM,Midfielder,0,24
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,Pablo Mari,Mari,Pablo,1,CB,Defender,0,15
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,Alexandre Lacazette,Lacazette,Alexandre,0,FW,Forward,0,10
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,Daniel Ceballos,Ceballos,Daniel,0,CM,Midfielder,0,9
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,Kieran Tierney,Tierney,Kieran,1,LB,Defender,0,7
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,Bukayo Saka,Saka,Bukayo,1,AM,Midfielder,0,6
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,Joe Willock,Willock,Joe,1,RM,Midfielder,0,3
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,Hector Bellerin,Bellerin,Hector,1,RB,Defender,0,2
2017-10-22,2017/18,9,14:30:00,Everton,away,Goodison Park,39189,Arsène Wenger,Craig Pawson,8,Mesut Ozil,Ozil,Mesut,1,AM,Midfielder,0,53
2017-10-22,2017/18,9,14:30:00,Everton,away,Goodison Park,39189,Arsène Wenger,Craig Pawson,8,Pert Mertesacker,Mertesacker,Pert,1,CB,Defender,1,51
2017-10-22,2017/18,9,14:30:00,Everton,away,Goodison Park,39189,Arsène Wenger,Craig Pawson,8,Granit Xhaka,Xhaka,Granit,1,CM,Midfielder,0,44
2017-10-22,2017/18,9,14:30:00,Everton,away,Goodison Park,39189,Arsène Wenger,Craig Pawson,8,Laurent Koscielny,Koscielny,Laurent,1,CB,Defender,0,43
2017-10-22,2017/18,9,14:30:00,Everton,away,Goodison Park,39189,Arsène Wenger,Craig Pawson,8,Alexis Sanchez,Sanchez,Alexis,1,AM,Midfielder,0,41
2017-10-22,2017/18,9,14:30:00,Everton,away,Goodison Park,39189,Arsène Wenger,Craig Pawson,8,Jack Wilshere,Wilshere,Jack,0,AM,Midfielder,0,29
2017-10-22,2017/18,9,14:30:00,Everton,away,Goodison Park,39189,Arsène Wenger,Craig Pawson,8,Nacho Monreal,Monreal,Nacho,1,CB,Defender,0,21
2017-10-22,2017/18,9,14:30:00,Everton,away,Goodison Park,39189,Arsène Wenger,Craig Pawson,8,Sead Kolasinac,Kolasinac,Sead,1,WB,Defender,0,18
2017-10-22,2017/18,9,14:30:00,Everton,away,Goodison Park,39189,Arsène Wenger,Craig Pawson,8,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2017-10-22,2017/18,9,14:30:00,Everton,away,Goodison Park,39189,Arsène Wenger,Craig Pawson,8,Aaron Ramsey,Ramsey,Aaron,1,CM,Midfielder,0,5
2017-10-22,2017/18,9,14:30:00,Everton,away,Goodison Park,39189,Arsène Wenger,Craig Pawson,8,Hector Bellerin,Bellerin,Hector,1,WB,Defender,0,2
2017-12-10,2017/18,16,13:00:00,Southampton,away,St Mary's Stadium,31643,Arsène Wenger,Bobby Madley,15,Mesut Ozil,Ozil,Mesut,1,AM,Midfielder,0,53
2017-12-10,2017/18,16,13:00:00,Southampton,away,St Mary's Stadium,31643,Arsène Wenger,Bobby Madley,15,Pert Mertesacker,Mertesacker,Pert,1,CB,Defender,1,51
2017-12-10,2017/18,16,13:00:00,Southampton,away,St Mary's Stadium,31643,Arsène Wenger,Bobby Madley,15,Granit Xhaka,Xhaka,Granit,1,CM,Midfielder,0,44
2017-12-10,2017/18,16,13:00:00,Southampton,away,St Mary's Stadium,31643,Arsène Wenger,Bobby Madley,15,Laurent Koscielny,Koscielny,Laurent,1,CB,Defender,0,43
2017-12-10,2017/18,16,13:00:00,Southampton,away,St Mary's Stadium,31643,Arsène Wenger,Bobby Madley,15,Alexis Sanchez,Sanchez,Alexis,1,AM,Midfielder,0,41
2017-12-10,2017/18,16,13:00:00,Southampton,away,St Mary's Stadium,31643,Arsène Wenger,Bobby Madley,15,Jack Wilshere,Wilshere,Jack,0,DM,Midfielder,0,29
2017-12-10,2017/18,16,13:00:00,Southampton,away,St Mary's Stadium,31643,Arsène Wenger,Bobby Madley,15,Nacho Monreal,Monreal,Nacho,1,CB,Defender,0,21
2017-12-10,2017/18,16,13:00:00,Southampton,away,St Mary's Stadium,31643,Arsène Wenger,Bobby Madley,15,Sead Kolasinac,Kolasinac,Sead,1,WB,Defender,0,18
2017-12-10,2017/18,16,13:00:00,Southampton,away,St Mary's Stadium,31643,Arsène Wenger,Bobby Madley,15,Danny Welbeck,Welbeck,Danny,0,RW,Forward,0,13
2017-12-10,2017/18,16,13:00:00,Southampton,away,St Mary's Stadium,31643,Arsène Wenger,Bobby Madley,15,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2017-12-10,2017/18,16,13:00:00,Southampton,away,St Mary's Stadium,31643,Arsène Wenger,Bobby Madley,15,Aaron Ramsey,Ramsey,Aaron,1,CM,Midfielder,0,5
2017-12-10,2017/18,16,13:00:00,Southampton,away,St Mary's Stadium,31643,Arsène Wenger,Bobby Madley,15,Hector Bellerin,Bellerin,Hector,1,WB,Defender,0,2
2018-08-18,2018/19,2,18:30:00,Chelsea,away,Stamford Bridge,40491,Unai Emery,Martin Atkinson,39,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2018-08-18,2018/19,2,18:30:00,Chelsea,away,Stamford Bridge,40491,Unai Emery,Martin Atkinson,39,Mesut Ozil,Ozil,Mesut,1,AM,Midfielder,0,53
2018-08-18,2018/19,2,18:30:00,Chelsea,away,Stamford Bridge,40491,Unai Emery,Martin Atkinson,39,Alex Iwobi,Iwobi,Alex,1,LW,Forward,0,50
2018-08-18,2018/19,2,18:30:00,Chelsea,away,Stamford Bridge,40491,Unai Emery,Martin Atkinson,39,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2018-08-18,2018/19,2,18:30:00,Chelsea,away,Stamford Bridge,40491,Unai Emery,Martin Atkinson,39,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,FW,Forward,0,39
2018-08-18,2018/19,2,18:30:00,Chelsea,away,Stamford Bridge,40491,Unai Emery,Martin Atkinson,39,Lucas Torreira,Torreira,Lucas,0,DM,Midfielder,0,36
2018-08-18,2018/19,2,18:30:00,Chelsea,away,Stamford Bridge,40491,Unai Emery,Martin Atkinson,39,Matteo Guendouzi,Guendouzi,Matteo,1,DM,Midfielder,0,30
2018-08-18,2018/19,2,18:30:00,Chelsea,away,Stamford Bridge,40491,Unai Emery,Martin Atkinson,39,Henrikh Mkhitaryan,Mkhitaryan,Henrikh,1,RW,Forward,0,25
2018-08-18,2018/19,2,18:30:00,Chelsea,away,Stamford Bridge,40491,Unai Emery,Martin Atkinson,39,Nacho Monreal,Monreal,Nacho,1,LB,Defender,0,21
2018-08-18,2018/19,2,18:30:00,Chelsea,away,Stamford Bridge,40491,Unai Emery,Martin Atkinson,39,Alexandre Lacazette,Lacazette,Alexandre,0,FW,Forward,0,10
2018-08-18,2018/19,2,18:30:00,Chelsea,away,Stamford Bridge,40491,Unai Emery,Martin Atkinson,39,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2018-08-18,2018/19,2,18:30:00,Chelsea,away,Stamford Bridge,40491,Unai Emery,Martin Atkinson,39,Aaron Ramsey,Ramsey,Aaron,0,AM,Midfielder,0,5
2018-08-18,2018/19,2,18:30:00,Chelsea,away,Stamford Bridge,40491,Unai Emery,Martin Atkinson,39,Hector Bellerin,Bellerin,Hector,1,RB,Defender,0,2
2021-08-13,2021/22,1,21:00:00,Brentford,away,Brentford Community Stadium  ,16479,Mikel Arteta,Michael Oliver,152,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,1,44
2021-08-13,2021/22,1,21:00:00,Brentford,away,Brentford Community Stadium  ,16479,Mikel Arteta,Michael Oliver,152,Gabriel Martinelli,Martinelli,Gabriel,1,LW,Forward,0,34
2021-08-13,2021/22,1,21:00:00,Brentford,away,Brentford Community Stadium  ,16479,Mikel Arteta,Michael Oliver,152,Nicolas Pepe,Pepe,Nicolas,1,RW,Forward,0,32
2021-08-13,2021/22,1,21:00:00,Brentford,away,Brentford Community Stadium  ,16479,Mikel Arteta,Michael Oliver,152,Nuno Tavares,Tavares,Nuno,0,RB,Defender,0,28
2021-08-13,2021/22,1,21:00:00,Brentford,away,Brentford Community Stadium  ,16479,Mikel Arteta,Michael Oliver,152,Reiss Nelson,Nelson,Reiss,0,RW,Forward,0,24
2021-08-13,2021/22,1,21:00:00,Brentford,away,Brentford Community Stadium  ,16479,Mikel Arteta,Michael Oliver,152,Albert Sambi Lokonga,Sambi Lokonga,Albert,1,DM,Midfielder,0,22
2021-08-13,2021/22,1,21:00:00,Brentford,away,Brentford Community Stadium  ,16479,Mikel Arteta,Michael Oliver,152,Calum Chambers,Chambers,Calum,1,RB,Defender,0,19
2021-08-13,2021/22,1,21:00:00,Brentford,away,Brentford Community Stadium  ,16479,Mikel Arteta,Michael Oliver,152,Ben White,White,Ben,1,CB,Defender,0,16
2021-08-13,2021/22,1,21:00:00,Brentford,away,Brentford Community Stadium  ,16479,Mikel Arteta,Michael Oliver,152,Pablo Mari,Mari,Pablo,1,CB,Defender,0,15
2021-08-13,2021/22,1,21:00:00,Brentford,away,Brentford Community Stadium  ,16479,Mikel Arteta,Michael Oliver,152,Kieran Tierney,Tierney,Kieran,1,LB,Defender,0,7
2021-08-13,2021/22,1,21:00:00,Brentford,away,Brentford Community Stadium  ,16479,Mikel Arteta,Michael Oliver,152,Bukayo Saka,Saka,Bukayo,0,LW,Forward,0,6
2021-08-13,2021/22,1,21:00:00,Brentford,away,Brentford Community Stadium  ,16479,Mikel Arteta,Michael Oliver,152,Emile Smith Rowe,Smith Rowe,Emile,1,AM,Midfielder,0,0
2021-08-13,2021/22,1,21:00:00,Brentford,away,Brentford Community Stadium  ,16479,Mikel Arteta,Michael Oliver,152,Folarin Balogun,Balogun,Folarin,1,FW,Forward,0,1
2022-03-06,2021/22,28,15:00:00,Watford,away,Vicarage Road,21142,Mikel Arteta,Craig Pawson,176,Gabriel Magalhaes,Magalhaes,Gabriel,1,CB,Defender,0,54
2022-03-06,2021/22,28,15:00:00,Watford,away,Vicarage Road,21142,Mikel Arteta,Craig Pawson,176,Cedric Soares,Soares,Cedric,1,RB,Defender,0,52
2022-03-06,2021/22,28,15:00:00,Watford,away,Vicarage Road,21142,Mikel Arteta,Craig Pawson,176,Thomas Partey,Partey,Thomas,1,DM,Midfielder,0,48
2022-03-06,2021/22,28,15:00:00,Watford,away,Vicarage Road,21142,Mikel Arteta,Craig Pawson,176,Martin Odegaard,Odegaard,Martin,1,AM,Midfielder,0,47
2022-03-06,2021/22,28,15:00:00,Watford,away,Vicarage Road,21142,Mikel Arteta,Craig Pawson,176,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2022-03-06,2021/22,28,15:00:00,Watford,away,Vicarage Road,21142,Mikel Arteta,Craig Pawson,176,Eddie Nketiah,Nketiah,Eddie,0,FW,Forward,0,37
2022-03-06,2021/22,28,15:00:00,Watford,away,Vicarage Road,21142,Mikel Arteta,Craig Pawson,176,Gabriel Martinelli,Martinelli,Gabriel,1,LW,Forward,0,34
2022-03-06,2021/22,28,15:00:00,Watford,away,Vicarage Road,21142,Mikel Arteta,Craig Pawson,176,Nicolas Pepe,Pepe,Nicolas,0,RW,Forward,0,32
2022-03-06,2021/22,28,15:00:00,Watford,away,Vicarage Road,21142,Mikel Arteta,Craig Pawson,176,Rob Holding,Holding,Rob,0,CB,Defender,0,26
2022-03-06,2021/22,28,15:00:00,Watford,away,Vicarage Road,21142,Mikel Arteta,Craig Pawson,176,Ben White,White,Ben,1,CB,Defender,0,16
2022-03-06,2021/22,28,15:00:00,Watford,away,Vicarage Road,21142,Mikel Arteta,Craig Pawson,176,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,1,10
2022-03-06,2021/22,28,15:00:00,Watford,away,Vicarage Road,21142,Mikel Arteta,Craig Pawson,176,Kieran Tierney,Tierney,Kieran,1,LB,Defender,0,7
2022-03-06,2021/22,28,15:00:00,Watford,away,Vicarage Road,21142,Mikel Arteta,Craig Pawson,176,Bukayo Saka,Saka,Bukayo,1,RW,Forward,0,6
2020-11-08,2020/21,8,20:15:00,Aston Villa,home,Emirates Stadium,0,Mikel Arteta,Martin Atkinson,121,Gabriel Magalhaes,Magalhaes,Gabriel,1,CB,Defender,0,54
2020-11-08,2020/21,8,20:15:00,Aston Villa,home,Emirates Stadium,0,Mikel Arteta,Martin Atkinson,121,Mohamed Elneny,Elneny,Mohamed,1,CM,Midfielder,0,49
2020-11-08,2020/21,8,20:15:00,Aston Villa,home,Emirates Stadium,0,Mikel Arteta,Martin Atkinson,121,Thomas Partey,Partey,Thomas,1,CM,Midfielder,0,48
2020-11-08,2020/21,8,20:15:00,Aston Villa,home,Emirates Stadium,0,Mikel Arteta,Martin Atkinson,121,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,LW,Forward,1,39
2020-11-08,2020/21,8,20:15:00,Aston Villa,home,Emirates Stadium,0,Mikel Arteta,Martin Atkinson,121,Eddie Nketiah,Nketiah,Eddie,0,FW,Forward,0,37
2020-11-08,2020/21,8,20:15:00,Aston Villa,home,Emirates Stadium,0,Mikel Arteta,Martin Atkinson,121,Nicolas Pepe,Pepe,Nicolas,0,RW,Forward,0,32
2020-11-08,2020/21,8,20:15:00,Aston Villa,home,Emirates Stadium,0,Mikel Arteta,Martin Atkinson,121,Rob Holding,Holding,Rob,1,CB,Defender,0,26
2020-11-08,2020/21,8,20:15:00,Aston Villa,home,Emirates Stadium,0,Mikel Arteta,Martin Atkinson,121,Kieran Willian,Willian,Kieran,1,RW,Forward,0,11
2020-11-08,2020/21,8,20:15:00,Aston Villa,home,Emirates Stadium,0,Mikel Arteta,Martin Atkinson,121,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2020-11-08,2020/21,8,20:15:00,Aston Villa,home,Emirates Stadium,0,Mikel Arteta,Martin Atkinson,121,Daniel Ceballos,Ceballos,Daniel,0,CM,Midfielder,0,9
2020-11-08,2020/21,8,20:15:00,Aston Villa,home,Emirates Stadium,0,Mikel Arteta,Martin Atkinson,121,Kieran Tierney,Tierney,Kieran,1,CB,Defender,0,7
2020-11-08,2020/21,8,20:15:00,Aston Villa,home,Emirates Stadium,0,Mikel Arteta,Martin Atkinson,121,Bukayo Saka,Saka,Bukayo,1,LM,Midfielder,0,6
2020-11-08,2020/21,8,20:15:00,Aston Villa,home,Emirates Stadium,0,Mikel Arteta,Martin Atkinson,121,Hector Bellerin,Bellerin,Hector,1,RM,Midfielder,0,2
2017-08-27,2017/18,3,17:00:00,Liverpool,away,Anfield,53206,Arsène Wenger,Craig Pawson,2,Mesut Ozil,Ozil,Mesut,1,AM,Midfielder,0,53
2017-08-27,2017/18,3,17:00:00,Liverpool,away,Anfield,53206,Arsène Wenger,Craig Pawson,2,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2017-08-27,2017/18,3,17:00:00,Liverpool,away,Anfield,53206,Arsène Wenger,Craig Pawson,2,Laurent Koscielny,Koscielny,Laurent,1,CB,Defender,1,43
2017-08-27,2017/18,3,17:00:00,Liverpool,away,Anfield,53206,Arsène Wenger,Craig Pawson,2,Alexis Sanchez,Sanchez,Alexis,1,AM,Midfielder,0,41
2017-08-27,2017/18,3,17:00:00,Liverpool,away,Anfield,53206,Arsène Wenger,Craig Pawson,2,Rob Holding,Holding,Rob,1,CB,Defender,0,26
2017-08-27,2017/18,3,17:00:00,Liverpool,away,Anfield,53206,Arsène Wenger,Craig Pawson,2,Nacho Monreal,Monreal,Nacho,1,LB,Defender,0,21
2017-08-27,2017/18,3,17:00:00,Liverpool,away,Anfield,53206,Arsène Wenger,Craig Pawson,2,Danny Welbeck,Welbeck,Danny,1,FW,Forward,0,13
2017-08-27,2017/18,3,17:00:00,Liverpool,away,Anfield,53206,Arsène Wenger,Craig Pawson,2,Alexandre Lacazette,Lacazette,Alexandre,0,LW,Forward,0,10
2017-08-27,2017/18,3,17:00:00,Liverpool,away,Anfield,53206,Arsène Wenger,Craig Pawson,2,Aaron Ramsey,Ramsey,Aaron,1,CM,Midfielder,0,5
2017-08-27,2017/18,3,17:00:00,Liverpool,away,Anfield,53206,Arsène Wenger,Craig Pawson,2,Hector Bellerin,Bellerin,Hector,1,RB,Defender,0,2
2018-09-02,2018/19,4,14:30:00,Cardiff,away,Cardiff City Stadium,32316,Unai Emery,Anthony Taylor,41,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2018-09-02,2018/19,4,14:30:00,Cardiff,away,Cardiff City Stadium,32316,Unai Emery,Anthony Taylor,41,Mesut Ozil,Ozil,Mesut,1,RW,Forward,0,53
2018-09-02,2018/19,4,14:30:00,Cardiff,away,Cardiff City Stadium,32316,Unai Emery,Anthony Taylor,41,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2018-09-02,2018/19,4,14:30:00,Cardiff,away,Cardiff City Stadium,32316,Unai Emery,Anthony Taylor,41,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,LW,Forward,0,39
2018-09-02,2018/19,4,14:30:00,Cardiff,away,Cardiff City Stadium,32316,Unai Emery,Anthony Taylor,41,Lucas Torreira,Torreira,Lucas,0,DM,Midfielder,0,36
2018-09-02,2018/19,4,14:30:00,Cardiff,away,Cardiff City Stadium,32316,Unai Emery,Anthony Taylor,41,Matteo Guendouzi,Guendouzi,Matteo,1,DM,Midfielder,0,30
2018-09-02,2018/19,4,14:30:00,Cardiff,away,Cardiff City Stadium,32316,Unai Emery,Anthony Taylor,41,Henrikh Mkhitaryan,Mkhitaryan,Henrikh,0,LW,Forward,0,25
2018-09-02,2018/19,4,14:30:00,Cardiff,away,Cardiff City Stadium,32316,Unai Emery,Anthony Taylor,41,Nacho Monreal,Monreal,Nacho,1,LB,Defender,0,21
2018-09-02,2018/19,4,14:30:00,Cardiff,away,Cardiff City Stadium,32316,Unai Emery,Anthony Taylor,41,Danny Welbeck,Welbeck,Danny,0,RW,Forward,0,13
2018-09-02,2018/19,4,14:30:00,Cardiff,away,Cardiff City Stadium,32316,Unai Emery,Anthony Taylor,41,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2018-09-02,2018/19,4,14:30:00,Cardiff,away,Cardiff City Stadium,32316,Unai Emery,Anthony Taylor,41,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2018-09-02,2018/19,4,14:30:00,Cardiff,away,Cardiff City Stadium,32316,Unai Emery,Anthony Taylor,41,Aaron Ramsey,Ramsey,Aaron,1,AM,Midfielder,0,5
2018-09-02,2018/19,4,14:30:00,Cardiff,away,Cardiff City Stadium,32316,Unai Emery,Anthony Taylor,41,Hector Bellerin,Bellerin,Hector,1,RB,Defender,0,2
2018-01-20,2017/18,24,16:00:00,Crystal Palace,home,Emirates Stadium,59386,Arsène Wenger,Chris Kavanagh,23,Mesut Ozil,Ozil,Mesut,1,RM,Midfielder,0,53
2018-01-20,2017/18,24,16:00:00,Crystal Palace,home,Emirates Stadium,59386,Arsène Wenger,Chris Kavanagh,23,Alex Iwobi,Iwobi,Alex,1,LM,Midfielder,0,50
2018-01-20,2017/18,24,16:00:00,Crystal Palace,home,Emirates Stadium,59386,Arsène Wenger,Chris Kavanagh,23,Mohamed Elneny,Elneny,Mohamed,1,DM,Midfielder,0,49
2018-01-20,2017/18,24,16:00:00,Crystal Palace,home,Emirates Stadium,59386,Arsène Wenger,Chris Kavanagh,23,Granit Xhaka,Xhaka,Granit,1,CM,Midfielder,0,44
2018-01-20,2017/18,24,16:00:00,Crystal Palace,home,Emirates Stadium,59386,Arsène Wenger,Chris Kavanagh,23,Laurent Koscielny,Koscielny,Laurent,1,CB,Defender,1,43
2018-01-20,2017/18,24,16:00:00,Crystal Palace,home,Emirates Stadium,59386,Arsène Wenger,Chris Kavanagh,23,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,0,LB,Defender,0,38
2018-01-20,2017/18,24,16:00:00,Crystal Palace,home,Emirates Stadium,59386,Arsène Wenger,Chris Kavanagh,23,Jack Wilshere,Wilshere,Jack,1,CM,Midfielder,0,29
2018-01-20,2017/18,24,16:00:00,Crystal Palace,home,Emirates Stadium,59386,Arsène Wenger,Chris Kavanagh,23,Nacho Monreal,Monreal,Nacho,1,LB,Defender,0,21
2018-01-20,2017/18,24,16:00:00,Crystal Palace,home,Emirates Stadium,59386,Arsène Wenger,Chris Kavanagh,23,Sead Kolasinac,Kolasinac,Sead,0,LM,Midfielder,0,18
2018-01-20,2017/18,24,16:00:00,Crystal Palace,home,Emirates Stadium,59386,Arsène Wenger,Chris Kavanagh,23,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2018-01-20,2017/18,24,16:00:00,Crystal Palace,home,Emirates Stadium,59386,Arsène Wenger,Chris Kavanagh,23,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2018-01-20,2017/18,24,16:00:00,Crystal Palace,home,Emirates Stadium,59386,Arsène Wenger,Chris Kavanagh,23,Hector Bellerin,Bellerin,Hector,1,RB,Defender,0,2
2018-12-02,2018/19,14,15:05:00,Tottenham,home,Emirates Stadium,59973,Unai Emery,Mike Dean,51,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2018-12-02,2018/19,14,15:05:00,Tottenham,home,Emirates Stadium,59973,Unai Emery,Mike Dean,51,Alex Iwobi,Iwobi,Alex,1,LW,Forward,0,50
2018-12-02,2018/19,14,15:05:00,Tottenham,home,Emirates Stadium,59973,Unai Emery,Mike Dean,51,Granit Xhaka,Xhaka,Granit,1,CM,Midfielder,1,44
2018-12-02,2018/19,14,15:05:00,Tottenham,home,Emirates Stadium,59973,Unai Emery,Mike Dean,51,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,FW,Forward,0,39
2018-12-02,2018/19,14,15:05:00,Tottenham,home,Emirates Stadium,59973,Unai Emery,Mike Dean,51,Lucas Torreira,Torreira,Lucas,1,CM,Midfielder,0,36
2018-12-02,2018/19,14,15:05:00,Tottenham,home,Emirates Stadium,59973,Unai Emery,Mike Dean,51,Matteo Guendouzi,Guendouzi,Matteo,0,LM,Midfielder,0,30
2018-12-02,2018/19,14,15:05:00,Tottenham,home,Emirates Stadium,59973,Unai Emery,Mike Dean,51,Rob Holding,Holding,Rob,1,CB,Defender,0,26
2018-12-02,2018/19,14,15:05:00,Tottenham,home,Emirates Stadium,59973,Unai Emery,Mike Dean,51,Henrikh Mkhitaryan,Mkhitaryan,Henrikh,1,RW,Forward,0,25
2018-12-02,2018/19,14,15:05:00,Tottenham,home,Emirates Stadium,59973,Unai Emery,Mike Dean,51,Sead Kolasinac,Kolasinac,Sead,1,LM,Midfielder,0,18
2018-12-02,2018/19,14,15:05:00,Tottenham,home,Emirates Stadium,59973,Unai Emery,Mike Dean,51,Alexandre Lacazette,Lacazette,Alexandre,0,FW,Forward,0,10
2018-12-02,2018/19,14,15:05:00,Tottenham,home,Emirates Stadium,59973,Unai Emery,Mike Dean,51,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2018-12-02,2018/19,14,15:05:00,Tottenham,home,Emirates Stadium,59973,Unai Emery,Mike Dean,51,Aaron Ramsey,Ramsey,Aaron,0,AM,Midfielder,0,5
2018-12-02,2018/19,14,15:05:00,Tottenham,home,Emirates Stadium,59973,Unai Emery,Mike Dean,51,Hector Bellerin,Bellerin,Hector,1,RM,Midfielder,0,2
2019-04-07,2018/19,33,15:05:00,Everton,away,Goodison Park,39400,Unai Emery,Kevin Friend,69,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2019-04-07,2018/19,33,15:05:00,Everton,away,Goodison Park,39400,Unai Emery,Kevin Friend,69,Mesut Ozil,Ozil,Mesut,1,AM,Midfielder,1,53
2019-04-07,2018/19,33,15:05:00,Everton,away,Goodison Park,39400,Unai Emery,Kevin Friend,69,Alex Iwobi,Iwobi,Alex,0,LW,Forward,0,50
2019-04-07,2018/19,33,15:05:00,Everton,away,Goodison Park,39400,Unai Emery,Kevin Friend,69,Mohamed Elneny,Elneny,Mohamed,1,CM,Midfielder,0,49
2019-04-07,2018/19,33,15:05:00,Everton,away,Goodison Park,39400,Unai Emery,Kevin Friend,69,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,0,RW,Forward,0,39
2019-04-07,2018/19,33,15:05:00,Everton,away,Goodison Park,39400,Unai Emery,Kevin Friend,69,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,1,RB,Defender,0,38
2019-04-07,2018/19,33,15:05:00,Everton,away,Goodison Park,39400,Unai Emery,Kevin Friend,69,Matteo Guendouzi,Guendouzi,Matteo,1,DM,Midfielder,0,30
2019-04-07,2018/19,33,15:05:00,Everton,away,Goodison Park,39400,Unai Emery,Kevin Friend,69,Henrikh Mkhitaryan,Mkhitaryan,Henrikh,1,AM,Midfielder,0,25
2019-04-07,2018/19,33,15:05:00,Everton,away,Goodison Park,39400,Unai Emery,Kevin Friend,69,Nacho Monreal,Monreal,Nacho,1,LB,Defender,0,21
2019-04-07,2018/19,33,15:05:00,Everton,away,Goodison Park,39400,Unai Emery,Kevin Friend,69,Sead Kolasinac,Kolasinac,Sead,1,WB,Defender,0,18
2019-04-07,2018/19,33,15:05:00,Everton,away,Goodison Park,39400,Unai Emery,Kevin Friend,69,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2019-04-07,2018/19,33,15:05:00,Everton,away,Goodison Park,39400,Unai Emery,Kevin Friend,69,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2019-04-07,2018/19,33,15:05:00,Everton,away,Goodison Park,39400,Unai Emery,Kevin Friend,69,Aaron Ramsey,Ramsey,Aaron,0,DM,Midfielder,0,5
2018-05-06,2017/18,37,17:30:00,Burnley,home,Emirates Stadium,59540,Arsène Wenger,Andre Marriner,35,Pert Mertesacker,Mertesacker,Pert,0,CB,Defender,0,51
2018-05-06,2017/18,37,17:30:00,Burnley,home,Emirates Stadium,59540,Arsène Wenger,Andre Marriner,35,Alex Iwobi,Iwobi,Alex,1,RM,Midfielder,0,50
2018-05-06,2017/18,37,17:30:00,Burnley,home,Emirates Stadium,59540,Arsène Wenger,Andre Marriner,35,Granit Xhaka,Xhaka,Granit,1,CM,Midfielder,0,44
